COUNTRY,SUBBRAND,YEAR,MONTH,SCENARIO,FORECAST,FORECAST_YEAR,AMOUNT
Great Britain,7up (L3),2023,11,AI_forecast,AI_P06F,2023,67221.82748743525
Spain,Pepsi Regular (L3),2023,12,AI_forecast,AI_P07F,2023,121284.341864739
Portugal,Lipton (L3),2024,9,AI_forecast,AI_P08F,2023,810971.7154636467
Norway,7up Free (L3),2023,8,AI_forecast,AI_P07F,2023,43654.32323860583
Hungary,Pepsi Max (L3),2023,7,AI_forecast,AI_P07F,2023,553083.5609025073
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P11F,2023,2152494.6665166994
Czech,Mountain Dew (L3),2023,12,AI_forecast,AI_P12F,2023,85245.31489078465
Czech,Pepsi Max (L3),2025,3,AI_forecast,AI_P10F,2023,486426.22323193477
Spain,Pepsi Max (L3),2025,1,AI_forecast,AI_P10F,2023,116935.20689042486
Hungary,Pepsi Regular (L3),2023,11,AI_forecast,AI_PF,2023,1486396.154165963
Great Britain,7up Free (L3),2024,4,AI_forecast,AI_P06F,2023,1077447.047259696
Denmark,Pepsi Regular (L3),2023,9,AI_forecast,AI_P09F,2023,400895.5513584942
Netherlands,Pepsi Max (L3),2024,8,AI_forecast,AI_P07F,2023,956991.2744812821
Denmark,7up (L3),2023,4,AI_forecast,AI_P02F,2023,0.0
Great Britain,Pepsi Max (L3),2024,11,AI_forecast,AI_P12F,2023,1.1210944918113032E7
Spain,Pepsi Max (L3),2023,10,AI_forecast,AI_P07F,2023,83273.22785612638
Great Britain,7up Free (L3),2023,9,AI_forecast,AI_P05F,2023,1561424.1483518353
Hungary,Pepsi Regular (L3),2023,9,AI_forecast,AI_P06F,2023,1602530.1290653017
Spain,Pepsi Max (L3),2024,1,AI_forecast,AI_P09F,2023,77898.31060747555
Hungary,Pepsi Regular (L3),2023,8,AI_forecast,AI_P05F,2023,1332348.4038872907
Hungary,7up (L3),2023,11,AI_forecast,AI_PF,2023,55414.46915836148
Spain,7up Free (L3),2023,11,AI_forecast,AI_P03F,2023,59821.31794956567
Great Britain,7up (L3),2023,8,AI_forecast,AI_P07F,2023,271670.9827779206
Great Britain,7up (L3),2024,4,AI_forecast,AI_P12F,2023,157529.90020921346
Portugal,7up Free (L3),2023,5,AI_forecast,AI_PF,2023,114945.18929222088
Norway,Lipton (L3),2024,2,AI_forecast,AI_P06F,2023,2255.164983583685
Great Britain,Pepsi Regular (L3),2025,1,AI_forecast,AI_P09F,2023,1003776.3121231357
Great Britain,7up Free (L3),2023,4,AI_forecast,AI_P04F,2023,1228113.25043842
Netherlands,Pepsi Max (L3),2023,5,AI_forecast,AI_PF,2023,791394.1417757629
Denmark,Pepsi Max (L3),2024,3,AI_forecast,AI_P12F,2023,2511863.195176718
Great Britain,7up Free (L3),2023,12,AI_forecast,AI_P07F,2023,1491584.2721948428
Spain,Pepsi Max (L3),2023,12,AI_forecast,AI_P09F,2023,119883.53536039029
Portugal,7up (L3),2023,11,AI_forecast,AI_P02F,2023,209791.05145448228
Netherlands,Mountain Dew (L3),2023,7,AI_forecast,AI_P05F,2023,0.0
Netherlands,7up (L3),2023,10,AI_forecast,AI_P06F,2023,156990.73709430458
Italy,7up (L3),2024,3,AI_forecast,AI_P05F,2023,14384.540688311008
Norway,Pepsi Regular (L3),2023,10,AI_forecast,AI_P08F,2023,35417.99313738834
Spain,Pepsi Regular (L3),2024,4,AI_forecast,AI_P08F,2023,146628.8435554517
Netherlands,Lipton (L3),2024,8,AI_forecast,AI_P12F,2023,1755027.1327100256
Portugal,7up Free (L3),2024,1,AI_forecast,AI_P12F,2023,116697.59007382208
Great Britain,Lipton (L3),2024,5,AI_forecast,AI_P06F,2023,663921.1070651831
Denmark,Pepsi Max (L3),2025,2,AI_forecast,AI_P12F,2023,2182212.8001393783
Hungary,7up (L3),2024,4,AI_forecast,AI_P11F,2023,10757.256609158918
Great Britain,Mountain Dew (L3),2023,6,AI_forecast,AI_P06F,2023,207704.55068001174
Great Britain,7up Free (L3),2023,7,AI_forecast,AI_P03F,2023,1655706.4622539433
Hungary,Pepsi Max (L3),2023,8,actual,null,null,510976.46255345084
Norway,7up Free (L3),2023,8,actual,null,null,79772.16402612132
Great Britain,7up (L3),2023,8,actual,null,null,319487.7969468768
Great Britain,Pepsi Max (L3),2024,1,AI_forecast,AI_P11F,2023,9144799.136247294
Netherlands,7up Free (L3),2023,8,AI_forecast,AI_P05F,2023,137179.43829769586
Great Britain,Mountain Dew (L3),2024,9,AI_forecast,AI_P08F,2023,214709.05463522303
Czech,7up (L3),2023,11,AI_forecast,AI_P08F,2023,47225.29460063508
Spain,7up Free (L3),2024,3,AI_forecast,AI_P11F,2023,61297.946641851035
Norway,7up (L3),2024,1,AI_forecast,AI_P04F,2023,0.0
Netherlands,7up (L3),2024,4,AI_forecast,AI_P04F,2023,90439.33739538105
Norway,Pepsi Max (L3),2024,8,AI_forecast,AI_P05F,2023,3069120.070632943
Spain,Pepsi Regular (L3),2024,10,AI_forecast,AI_P05F,2023,106799.11139888797
Portugal,Pepsi Max (L3),2023,8,actual,null,null,210844.49606559917
Portugal,Lipton (L3),2023,8,actual,null,null,1219854.9847308616
Portugal,7up Free (L3),2023,8,actual,null,null,164793.5126415081
Denmark,Pepsi Max (L3),2023,8,actual,null,null,2882205.9950339203
Czech,Pepsi Max (L3),2023,8,actual,null,null,375363.6393831057
Great Britain,Mountain Dew (L3),2023,8,actual,null,null,191911.69513853174
Spain,7up Free (L3),2023,8,actual,null,null,105712.72961973329
Czech,7up (L3),2023,8,actual,null,null,65701.26353159145
Portugal,Pepsi Regular (L3),2023,8,actual,null,null,260730.62591139323
Czech,Pepsi Regular (L3),2023,8,actual,null,null,933191.1872854044
Norway,Pepsi Max (L3),2023,8,actual,null,null,2960407.620832247
Hungary,7up Free (L3),2023,7,AI_forecast,AI_P07F,2023,22944.346371195643
Norway,7up Free (L3),2024,1,AI_forecast,AI_P05F,2023,46626.066009609356
Denmark,Pepsi Max (L3),2025,3,AI_forecast,AI_P11F,2023,2895903.2975495327
Denmark,Pepsi Max (L3),2024,8,AI_forecast,AI_P10F,2023,2861724.4288691906
Italy,Pepsi Max (L3),2023,9,AI_forecast,AI_P09F,2023,155226.19176757926
Czech,Mountain Dew (L3),2024,5,AI_forecast,AI_P02F,2023,85234.35876117127
Spain,7up Free (L3),2024,6,AI_forecast,AI_P03F,2023,62352.60524267984
Spain,Lipton (L3),2023,9,AI_forecast,AI_P07F,2023,16219.08568386197
Great Britain,7up (L3),2024,6,AI_forecast,AI_P11F,2023,432889.08340981125
Hungary,Lipton (L3),2023,7,AI_forecast,AI_P05F,2023,481474.6452113508
Netherlands,Mountain Dew (L3),2024,1,AI_forecast,AI_P07F,2023,0.0
Norway,Pepsi Max (L3),2024,8,AI_forecast,AI_P11F,2023,2859745.448875811
Spain,Pepsi Regular (L3),2024,11,AI_forecast,AI_P07F,2023,156826.42323244255
Norway,Pepsi Max (L3),2024,9,AI_forecast,AI_P05F,2023,2546850.8292294005
Netherlands,Lipton (L3),2023,9,AI_forecast,AI_P02F,2023,1957175.8325737491
Norway,Lipton (L3),2023,8,actual,null,null,229142.92054412377
Hungary,7up Free (L3),2023,8,actual,null,null,48498.84782199038
Netherlands,Lipton (L3),2023,8,actual,null,null,2411275.506681789
Spain,Pepsi Regular (L3),2023,8,actual,null,null,186616.62295196299
Hungary,Pepsi Max (L3),2023,9,AI_forecast,AI_P09F,2023,453317.33314844355
Great Britain,Mountain Dew (L3),2024,1,AI_forecast,AI_P02F,2023,70654.71843854661
Spain,7up Free (L3),2024,9,AI_forecast,AI_P07F,2023,63731.92365262563
Netherlands,Pepsi Regular (L3),2023,7,AI_forecast,AI_P04F,2023,528138.0583447791
Netherlands,Pepsi Regular (L3),2024,10,AI_forecast,AI_P07F,2023,637037.0522473906
Great Britain,Pepsi Max (L3),2023,8,AI_forecast,AI_P05F,2023,1.229041722010932E7
Hungary,Mountain Dew (L3),2024,4,AI_forecast,AI_P05F,2023,32014.933646334095
Great Britain,Lipton (L3),2024,11,AI_forecast,AI_P07F,2023,631716.5734889148
Denmark,Pepsi Max (L3),2024,4,AI_forecast,AI_P07F,2023,2018504.2324103056
Czech,Pepsi Max (L3),2025,3,AI_forecast,AI_P11F,2023,410317.5271663235
Great Britain,Mountain Dew (L3),2023,11,AI_forecast,AI_P05F,2023,166590.98372642972
Spain,Pepsi Max (L3),2024,2,AI_forecast,AI_P04F,2023,94690.39232359613
Spain,Pepsi Max (L3),2024,4,AI_forecast,AI_P12F,2023,108047.55705154856
Great Britain,7up Free (L3),2024,6,AI_forecast,AI_P06F,2023,1727697.589247304
Norway,Pepsi Max (L3),2024,12,AI_forecast,AI_P11F,2023,2749075.403606085
Great Britain,Pepsi Max (L3),2024,4,AI_forecast,AI_P09F,2023,1.1615383913627328E7
Netherlands,Pepsi Regular (L3),2024,4,AI_forecast,AI_PF,2023,429880.3280738695
Hungary,Pepsi Max (L3),2024,12,AI_forecast,AI_P12F,2023,554774.620513985
Spain,7up (L3),2024,5,AI_forecast,AI_P02F,2023,36566.28566433121
Denmark,Pepsi Max (L3),2024,5,AI_forecast,AI_P06F,2023,2573834.231506352
Great Britain,Lipton (L3),2023,12,AI_forecast,AI_P07F,2023,534732.3713734247
Denmark,Pepsi Max (L3),2024,1,AI_forecast,AI_P09F,2023,2313657.395157491
Hungary,7up (L3),2024,2,AI_forecast,AI_P08F,2023,10083.594448543616
Portugal,7up (L3),2024,2,AI_forecast,AI_P12F,2023,161812.94899488048
Portugal,7up (L3),2023,9,AI_forecast,AI_P02F,2023,394235.83704808727
Hungary,Pepsi Regular (L3),2025,4,AI_forecast,AI_P12F,2023,437607.2907799407
Hungary,Pepsi Regular (L3),2023,9,AI_forecast,AI_P02F,2023,1507976.9200368908
Netherlands,Lipton (L3),2023,12,AI_forecast,AI_P02F,2023,1603753.3391581709
Portugal,Pepsi Max (L3),2024,1,AI_forecast,AI_P07F,2023,204108.14315717868
Netherlands,Pepsi Regular (L3),2025,4,AI_forecast,AI_P11F,2023,350052.14739874436
Denmark,Pepsi Regular (L3),2024,5,AI_forecast,AI_P06F,2023,232121.18597203377
Spain,Lipton (L3),2024,4,AI_forecast,AI_P08F,2023,13078.678756581878
Portugal,Pepsi Max (L3),2024,9,AI_forecast,AI_P09F,2023,241234.60754807497
Italy,Pepsi Regular (L3),2024,11,AI_forecast,AI_P07F,2023,1965326.418320921
Denmark,Pepsi Regular (L3),2023,12,AI_forecast,AI_P11F,2023,283240.6277095684
Norway,Pepsi Regular (L3),2024,2,AI_forecast,AI_P04F,2023,35489.79959071346
Spain,Pepsi Regular (L3),2024,7,AI_forecast,AI_P11F,2023,183970.48536927806
Hungary,Mountain Dew (L3),2024,2,AI_forecast,AI_P04F,2023,31877.998038312573
Hungary,Pepsi Regular (L3),2024,5,AI_forecast,AI_P02F,2023,1584496.449157577
Spain,Pepsi Max (L3),2025,4,AI_forecast,AI_P11F,2023,119811.91521737963
Hungary,Pepsi Regular (L3),2024,6,AI_forecast,AI_P02F,2023,1426270.6432989053
Spain,Pepsi Max (L3),2024,3,AI_forecast,AI_P09F,2023,124762.12069192855
Great Britain,7up Free (L3),2024,5,AI_forecast,AI_P12F,2023,1538941.9287390313
Denmark,Pepsi Regular (L3),2024,8,AI_forecast,AI_P08F,2023,261849.5685564388
Great Britain,7up (L3),2024,5,AI_forecast,AI_P12F,2023,173011.53593731718
Norway,Pepsi Max (L3),2023,12,AI_forecast,AI_P11F,2023,2653024.3658966483
Norway,Pepsi Regular (L3),2023,6,AI_forecast,AI_PF,2023,48244.450156187304
Portugal,Pepsi Regular (L3),2024,4,AI_forecast,AI_P12F,2023,182972.44636850274
Norway,Pepsi Regular (L3),2023,9,AI_forecast,AI_P09F,2023,40461.02278191075
Denmark,Mountain Dew (L3),2024,1,AI_forecast,AI_P12F,2023,25012.29169381948
Great Britain,Pepsi Max (L3),2023,8,AI_forecast,AI_P07F,2023,1.2443218967689697E7
Great Britain,Pepsi Regular (L3),2023,1,AI_forecast,AI_PF,2023,1673469.1829348952
Hungary,Pepsi Regular (L3),2024,1,AI_forecast,AI_P05F,2023,1346613.2183275744
Great Britain,7up (L3),2024,6,AI_forecast,AI_P03F,2023,326816.47167480923
Portugal,Pepsi Regular (L3),2024,8,AI_forecast,AI_P09F,2023,280277.9003784678
Netherlands,Lipton (L3),2023,10,AI_forecast,AI_P04F,2023,1569505.9445387723
Portugal,7up Free (L3),2024,9,AI_forecast,AI_P09F,2023,137469.63706034044
Netherlands,Pepsi Regular (L3),2024,9,AI_forecast,AI_P04F,2023,599855.6914539671
Denmark,Pepsi Max (L3),2023,10,AI_forecast,AI_P03F,2023,1761350.3188691144
Netherlands,Pepsi Max (L3),2024,3,AI_forecast,AI_P11F,2023,938850.8852387043
Spain,7up Free (L3),2024,12,AI_forecast,AI_P10F,2023,93512.25275496625
Netherlands,7up (L3),2024,9,AI_forecast,AI_P06F,2023,121261.00770324332
Norway,Pepsi Max (L3),2023,11,AI_forecast,AI_P07F,2023,2627122.3678565864
Norway,7up Free (L3),2024,5,AI_forecast,AI_P12F,2023,51146.91669122238
Great Britain,Pepsi Max (L3),2024,7,AI_forecast,AI_P11F,2023,1.1207572570066988E7
Great Britain,Pepsi Max (L3),2024,10,AI_forecast,AI_P05F,2023,9493719.20598026
Denmark,Pepsi Max (L3),2024,12,AI_forecast,AI_P07F,2023,2547745.9238257147
Denmark,Pepsi Max (L3),2024,10,AI_forecast,AI_P10F,2023,2461734.3457334023
Great Britain,7up Free (L3),2024,7,AI_forecast,AI_P12F,2023,977492.1085021336
Portugal,7up (L3),2023,3,AI_forecast,AI_PF,2023,288560.5432972004
Spain,Pepsi Max (L3),2025,4,AI_forecast,AI_P12F,2023,149729.34618297475
Denmark,Pepsi Regular (L3),2023,3,AI_forecast,AI_P03F,2023,163376.94766477466
Netherlands,Lipton (L3),2024,4,AI_forecast,AI_P09F,2023,1152681.9933621404
Great Britain,Lipton (L3),2024,7,AI_forecast,AI_P05F,2023,908934.1943652206
Denmark,Pepsi Max (L3),2024,2,AI_forecast,AI_P07F,2023,2070654.6994108493
Great Britain,Pepsi Regular (L3),2024,8,AI_forecast,AI_P12F,2023,1930299.3221116965
Great Britain,Lipton (L3),2023,12,AI_forecast,AI_P12F,2023,554315.8324833116
Great Britain,7up Free (L3),2023,6,AI_forecast,AI_P04F,2023,1676456.934830847
Netherlands,Pepsi Max (L3),2024,12,AI_forecast,AI_P12F,2023,989447.6392884015
Great Britain,7up (L3),2023,10,AI_forecast,AI_P07F,2023,18344.167065723865
Norway,Mountain Dew (L3),2024,2,AI_forecast,AI_P05F,2023,0.0
Great Britain,7up (L3),2024,8,AI_forecast,AI_P07F,2023,117698.42645949517
Norway,7up Free (L3),2023,4,AI_forecast,AI_P04F,2023,28585.482697616135
Hungary,Pepsi Max (L3),2025,4,AI_forecast,AI_P11F,2023,479908.15855757066
Denmark,Pepsi Max (L3),2024,7,AI_forecast,AI_P08F,2023,1968072.626654755
Hungary,Mountain Dew (L3),2023,5,AI_forecast,AI_P03F,2023,39096.72598768956
Great Britain,Lipton (L3),2024,9,AI_forecast,AI_P04F,2023,723670.622826997
Czech,Pepsi Max (L3),2024,7,AI_forecast,AI_P07F,2023,426085.355757209
Czech,Pepsi Max (L3),2024,4,AI_forecast,AI_P09F,2023,421555.04471433756
Portugal,Pepsi Regular (L3),2025,2,AI_forecast,AI_P09F,2023,169642.9232239034
Denmark,Pepsi Max (L3),2025,2,AI_forecast,AI_P10F,2023,2366386.4536335766
Czech,Lipton (L3),2024,2,AI_forecast,AI_PF,2023,175611.05109441868
Great Britain,Pepsi Regular (L3),2024,3,AI_forecast,AI_P04F,2023,1229715.5184264577
Denmark,Pepsi Regular (L3),2024,12,AI_forecast,AI_P10F,2023,279165.99243638996
Norway,7up (L3),2024,8,AI_forecast,AI_P08F,2023,0.0
Denmark,Pepsi Regular (L3),2025,2,AI_forecast,AI_P11F,2023,177897.3065132061
Netherlands,7up (L3),2025,5,AI_forecast,AI_P12F,2023,74246.36005643087
Norway,Pepsi Regular (L3),2024,7,AI_forecast,AI_P02F,2023,55008.35703651555
Denmark,Pepsi Max (L3),2025,2,AI_forecast,AI_P09F,2023,2558618.4843951324
Great Britain,Lipton (L3),2024,7,AI_forecast,AI_P07F,2023,893160.088121668
Great Britain,Lipton (L3),2024,8,AI_forecast,AI_P12F,2023,829063.9657638953
Netherlands,Pepsi Max (L3),2024,3,AI_forecast,AI_P05F,2023,932273.1969490232
Great Britain,Pepsi Max (L3),2024,11,AI_forecast,AI_P12F,2023,1.0681773957190083E7
Italy,Pepsi Regular (L3),2024,10,AI_forecast,AI_P11F,2023,1817058.9258629153
Denmark,Pepsi Max (L3),2024,8,AI_forecast,AI_P07F,2023,2744609.28492137
Great Britain,7up Free (L3),2023,4,AI_forecast,AI_P03F,2023,1401571.9822734355
Great Britain,Mountain Dew (L3),2024,12,AI_forecast,AI_P07F,2023,149144.37443802087
Czech,7up (L3),2023,8,AI_forecast,AI_P05F,2023,107268.13421106571
Spain,Lipton (L3),2023,7,AI_forecast,AI_PF,2023,11210.69577396725
Hungary,Lipton (L3),2024,3,AI_forecast,AI_P02F,2023,287514.6331324376
Netherlands,7up (L3),2024,4,AI_forecast,AI_P06F,2023,71871.13317842686
Portugal,Pepsi Regular (L3),2024,1,AI_forecast,AI_P08F,2023,179063.7106987266
Denmark,Pepsi Max (L3),2025,3,AI_forecast,AI_P12F,2023,2847998.8636789853
Netherlands,Mountain Dew (L3),2024,9,AI_forecast,AI_P07F,2023,0.0
Netherlands,7up (L3),2023,11,AI_forecast,AI_P03F,2023,92071.76428976204
Spain,Pepsi Regular (L3),2024,2,AI_forecast,AI_P07F,2023,120563.37503645089
Netherlands,Mountain Dew (L3),2024,6,AI_forecast,AI_P11F,2023,0.0
Norway,Pepsi Regular (L3),2023,12,AI_forecast,AI_P12F,2023,34114.468399330995
Norway,Pepsi Max (L3),2024,4,AI_forecast,AI_P07F,2023,1996727.0719539118
Norway,Pepsi Regular (L3),2024,3,AI_forecast,AI_P06F,2023,31628.75467468891
Portugal,Pepsi Max (L3),2025,1,AI_forecast,AI_P11F,2023,199418.0161483484
Denmark,Pepsi Max (L3),2025,2,AI_forecast,AI_P11F,2023,2408936.7030080133
Portugal,7up (L3),2024,6,AI_forecast,AI_P10F,2023,446462.2451489338
Portugal,7up (L3),2023,5,AI_forecast,AI_PF,2023,442111.27701650024
Spain,7up Free (L3),2024,4,AI_forecast,AI_P04F,2023,70235.38099695194
Netherlands,Pepsi Max (L3),2024,7,AI_forecast,AI_P03F,2023,1008993.3921469502
Norway,Pepsi Max (L3),2024,2,AI_forecast,AI_P12F,2023,2625296.6850397205
Portugal,7up Free (L3),2024,10,AI_forecast,AI_P05F,2023,119135.55698419565
Great Britain,Pepsi Regular (L3),2024,1,AI_forecast,AI_PF,2023,609891.8768783639
Denmark,Pepsi Max (L3),2024,11,AI_forecast,AI_P11F,2023,2458150.811831018
Norway,Pepsi Max (L3),2023,11,AI_forecast,AI_P09F,2023,2321522.5442631138
Italy,7up (L3),2024,2,AI_forecast,AI_P04F,2023,10600.067365616685
Spain,Pepsi Regular (L3),2024,6,AI_forecast,AI_P06F,2023,233038.1349090624
Denmark,7up (L3),2025,1,AI_forecast,AI_P09F,2023,0.0
Denmark,Mountain Dew (L3),2024,2,AI_forecast,AI_P07F,2023,33257.1189545575
Hungary,7up Free (L3),2024,10,AI_forecast,AI_P06F,2023,27198.80722519064
Netherlands,Pepsi Regular (L3),2023,10,AI_forecast,AI_P02F,2023,499486.8182230521
Italy,Pepsi Regular (L3),2024,12,AI_forecast,AI_P08F,2023,2059598.6568129242
Denmark,Pepsi Max (L3),2024,7,AI_forecast,AI_P08F,2023,2964874.6231933637
Great Britain,Lipton (L3),2023,12,AI_forecast,AI_P08F,2023,529454.216866815
Netherlands,Lipton (L3),2023,11,AI_forecast,AI_P07F,2023,1512531.71076467
Portugal,Pepsi Regular (L3),2024,7,AI_forecast,AI_P08F,2023,254117.60938916547
Italy,7up (L3),2024,2,AI_forecast,AI_P10F,2023,9530.091407537551
Portugal,7up Free (L3),2024,8,AI_forecast,AI_P07F,2023,175377.0978296057
Portugal,Lipton (L3),2024,3,AI_forecast,AI_P08F,2023,618064.3665036081
Great Britain,Pepsi Max (L3),2024,3,AI_forecast,AI_P08F,2023,1.130507068665551E7
Norway,7up Free (L3),2024,9,AI_forecast,AI_P05F,2023,51331.295427068726
Denmark,Pepsi Max (L3),2024,11,AI_forecast,AI_P10F,2023,2590716.2103259726
Hungary,Pepsi Regular (L3),2023,5,AI_forecast,AI_P05F,2023,1541193.8744015065
Great Britain,7up (L3),2024,4,AI_forecast,AI_P07F,2023,40440.71296884721
Czech,7up (L3),2025,4,AI_forecast,AI_P12F,2023,60665.340533837305
Spain,Pepsi Regular (L3),2024,7,AI_forecast,AI_P10F,2023,151562.83757485216
Great Britain,Pepsi Max (L3),2024,9,AI_forecast,AI_P12F,2023,1.1408578918101687E7
Hungary,Pepsi Max (L3),2023,7,AI_forecast,AI_P07F,2023,553709.9491232751
Netherlands,Pepsi Regular (L3),2023,11,AI_forecast,AI_P11F,2023,487094.94371576305
Great Britain,7up (L3),2024,7,AI_forecast,AI_P02F,2023,100787.10100046784
Great Britain,7up (L3),2024,9,AI_forecast,AI_P11F,2023,437077.8904238692
Denmark,Pepsi Regular (L3),2024,1,AI_forecast,AI_P11F,2023,224541.3559778483
Spain,Pepsi Regular (L3),2024,1,AI_forecast,AI_P07F,2023,111937.97005974418
Denmark,7up Free (L3),2024,4,AI_forecast,AI_P03F,2023,6350.772136379248
Great Britain,Lipton (L3),2023,10,AI_forecast,AI_P07F,2023,618015.0405182121
Great Britain,Lipton (L3),2024,4,AI_forecast,AI_P10F,2023,718457.9671359834
Denmark,Pepsi Max (L3),2025,3,AI_forecast,AI_P12F,2023,2262266.377321906
Italy,Pepsi Max (L3),2023,7,AI_forecast,AI_P03F,2023,168534.08288977694
Great Britain,Mountain Dew (L3),2024,11,AI_forecast,AI_P06F,2023,157118.52809428883
Spain,Pepsi Max (L3),2024,3,AI_forecast,AI_P11F,2023,125719.37581979201
Great Britain,7up Free (L3),2023,5,AI_forecast,AI_P03F,2023,1437674.005661785
Norway,Pepsi Max (L3),2023,10,AI_forecast,AI_P09F,2023,2444626.8654211247
Norway,Pepsi Max (L3),2023,5,AI_forecast,AI_P02F,2023,2391987.477846579
Hungary,Lipton (L3),2024,2,AI_forecast,AI_P02F,2023,226975.20283434028
Netherlands,Lipton (L3),2024,6,AI_forecast,AI_P07F,2023,2056410.701809142
Portugal,Lipton (L3),2024,2,AI_forecast,AI_P02F,2023,410884.1963701188
Portugal,Lipton (L3),2024,4,AI_forecast,AI_P02F,2023,567829.2091178014
Netherlands,Pepsi Regular (L3),2024,5,AI_forecast,AI_P12F,2023,475390.8265428641
Netherlands,Pepsi Regular (L3),2024,2,AI_forecast,AI_P12F,2023,400774.21999197896
Hungary,7up Free (L3),2024,3,AI_forecast,AI_P04F,2023,20440.132381056486
Czech,Lipton (L3),2023,7,AI_forecast,AI_P04F,2023,346999.84261011245
Denmark,Pepsi Max (L3),2024,8,AI_forecast,AI_P10F,2023,2510062.442112327
Spain,Pepsi Max (L3),2024,2,AI_forecast,AI_P04F,2023,71778.36858857777
Hungary,Pepsi Regular (L3),2024,4,AI_forecast,AI_P06F,2023,1028926.4623241257
Great Britain,7up Free (L3),2023,3,AI_forecast,AI_P02F,2023,1219739.5940264012
Netherlands,Lipton (L3),2024,5,AI_forecast,AI_P04F,2023,1801812.2017852096
Denmark,Pepsi Regular (L3),2024,1,AI_forecast,AI_P09F,2023,197649.81634890538
Czech,7up (L3),2024,8,AI_forecast,AI_P05F,2023,99325.25061649068
Denmark,Pepsi Regular (L3),2023,10,AI_forecast,AI_P09F,2023,355006.1029397259
Hungary,Lipton (L3),2024,10,AI_forecast,AI_P08F,2023,292387.610918285
Norway,Pepsi Regular (L3),2025,1,AI_forecast,AI_P10F,2023,23972.789089760885
Norway,Pepsi Max (L3),2024,7,AI_forecast,AI_P12F,2023,2756612.5273886644
Netherlands,Mountain Dew (L3),2023,10,AI_forecast,AI_P08F,2023,0.0
Hungary,Pepsi Max (L3),2023,4,AI_forecast,AI_PF,2023,503739.544941727
Hungary,Pepsi Max (L3),2023,10,AI_forecast,AI_P02F,2023,470306.3694124284
Denmark,Pepsi Max (L3),2023,10,AI_forecast,AI_P07F,2023,1866468.5328075127
Czech,Pepsi Max (L3),2023,8,AI_forecast,AI_P02F,2023,369644.7381154846
Hungary,Pepsi Regular (L3),2024,4,AI_forecast,AI_P11F,2023,1028628.4175078246
Norway,Mountain Dew (L3),2024,10,AI_forecast,AI_P09F,2023,0.0
Norway,Mountain Dew (L3),2024,9,AI_forecast,AI_P06F,2023,1582.0781988650824
Netherlands,Pepsi Max (L3),2023,7,AI_forecast,AI_P03F,2023,813544.6447686013
Norway,Pepsi Max (L3),2023,10,AI_forecast,AI_P06F,2023,2275240.289916925
Denmark,7up (L3),2023,3,AI_forecast,AI_PF,2023,0.0
Norway,Pepsi Max (L3),2023,8,AI_forecast,AI_P06F,2023,2815989.4463336286
Norway,Pepsi Max (L3),2023,8,AI_forecast,AI_P02F,2023,2891658.3096063286
Netherlands,Mountain Dew (L3),2023,8,AI_forecast,AI_P02F,2023,0.0
Norway,7up Free (L3),2024,1,AI_forecast,AI_P08F,2023,41158.8154079385
Great Britain,Pepsi Regular (L3),2023,9,AI_forecast,AI_P02F,2023,2100381.894118496
Denmark,Pepsi Max (L3),2023,11,AI_forecast,AI_P06F,2023,2191632.523322057
Spain,Pepsi Max (L3),2024,5,AI_forecast,AI_P06F,2023,106343.5574358932
Spain,Lipton (L3),2023,9,AI_forecast,AI_P06F,2023,15181.959011511844
Great Britain,Pepsi Regular (L3),2024,9,AI_forecast,AI_P05F,2023,1442040.2693439892
